EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,19540709,  112,    0
   322,  4926,19540710,  140,    0
   322,  4926,19540711,  124,    0
   322,  4926,19540712,  124,    0
   322,  4926,19540713,  100,    0
   322,  4926,19540714,  152,    0
   322,  4926,19540715,   94,    0
   322,  4926,19540716,  128,    0
   322,  4926,19540717,  121,    0
   322,  4926,19540718,  133,    0
   322,  4926,19540719,  134,    0
   322,  4926,19540720,   92,    0
   322,  4926,19540721,   97,    0
   322,  4926,19540722,   72,    0
   322,  4926,19540723,   69,    0
   322,  4926,19540724,  110,    0
   322,  4926,19540725,  156,    0
   322,  4926,19540726,  157,    0
   322,  4926,19540727,  140,    0
   322,  4926,19540728,  121,    0
   322,  4926,19540729,  130,    0
   322,  4926,19540730,  130,    0
   322,  4926,19540731,  120,    0
   322,  4926,19540801,  152,    0
   322,  4926,19540802,  144,    0
   322,  4926,19540803,  135,    0
   322,  4926,19540804,  166,    0
   322,  4926,19540805,  151,    0
   322,  4926,19540806,  143,    0
   322,  4926,19540807,  126,    0
   322,  4926,19540808,  120,    0
   322,  4926,19540809,  132,    0
   322,  4926,19540810,  118,    0
   322,  4926,19540811,  117,    0
   322,  4926,19540812,  147,    0
   322,  4926,19540813,  132,    0
   322,  4926,19540814,  127,    0
   322,  4926,19540815,  100,    0
   322,  4926,19540816,  100,    0
   322,  4926,19540817,  142,    0
   322,  4926,19540818,  156,    0
   322,  4926,19540819,  131,    0
   322,  4926,19540820,   59,    0
   322,  4926,19540821,   62,    0
   322,  4926,19540822,  106,    0
   322,  4926,19540823,   98,    0
   322,  4926,19540824,   87,    0
   322,  4926,19540825,  138,    0
   322,  4926,19540826,  100,    0
   322,  4926,19540827,  106,    0
   322,  4926,19540828,  132,    0
   322,  4926,19540829,   94,    0
   322,  4926,19540830,   87,    0
   322,  4926,19540831,  106,    0
   322,  4926,19540901,  167,    0
   322,  4926,19540902,  163,    0
   322,  4926,19540903,  142,    0
   322,  4926,19540904,  132,    0
   322,  4926,19540905,  108,    0
   322,  4926,19540906,  142,    0
   322,  4926,19540907,   93,    0
   322,  4926,19540908,  114,    0
   322,  4926,19540909,  120,    0
   322,  4926,19540910,  109,    0
   322,  4926,19540911,  143,    0
   322,  4926,19540912,  118,    0
   322,  4926,19540913,   98,    0
   322,  4926,19540914,   74,    0
   322,  4926,19540915,   79,    0
   322,  4926,19540916,  159,    0
   322,  4926,19540917,   86,    0
   322,  4926,19540918,  140,    0
   322,  4926,19540919,  163,    0
   322,  4926,19540920,   99,    0
   322,  4926,19540921,   70,    0
   322,  4926,19540922,   52,    0
   322,  4926,19540923,   23,    0
   322,  4926,19540924,  130,    0
   322,  4926,19540925,  131,    0
   322,  4926,19540926,  106,    0
   322,  4926,19540927,  129,    0
   322,  4926,19540928,   78,    0
   322,  4926,19540929,   62,    0
   322,  4926,19540930,   61,    0
   322,  4926,19541001,  136,    0
   322,  4926,19541002,  114,    0
   322,  4926,19541003,  124,    0
   322,  4926,19541004,   78,    0
   322,  4926,19541005,   93,    0
   322,  4926,19541006,  138,    0
   322,  4926,19541007,   85,    0
   322,  4926,19541008,   40,    0
   322,  4926,19541009,  120,    0
   322,  4926,19541010,  101,    0
   322,  4926,19541011,   79,    0
   322,  4926,19541012,   34,    0
   322,  4926,19541013,  127,    0
   322,  4926,19541014,   30,    0
   322,  4926,19541015,  121,    0
   322,  4926,19541016,  130,    0
   322,  4926,19541017,  120,    0
   322,  4926,19541018,   96,    0
   322,  4926,19541019,  134,    0
   322,  4926,19541020,   64,    0
   322,  4926,19541021,   99,    0
   322,  4926,19541022,   98,    0
   322,  4926,19541023,  100,    0
   322,  4926,19541024,   98,    0
   322,  4926,19541025,   44,    0
   322,  4926,19541026,   26,    0
   322,  4926,19541027,  132,    0
   322,  4926,19541028,  139,    0
   322,  4926,19541029,  132,    0
   322,  4926,19541030,   97,    0
   322,  4926,19541031,   54,    0
   322,  4926,19541101,   83,    0
   322,  4926,19541102,   70,    0
   322,  4926,19541103,   58,    0
   322,  4926,19541104,   59,    0
   322,  4926,19541105,   30,    0
   322,  4926,19541106,  105,    0
   322,  4926,19541107,  128,    0
   322,  4926,19541108,  108,    0
   322,  4926,19541109,   53,    0
   322,  4926,19541110,   -7,    0
   322,  4926,19541111,   52,    0
   322,  4926,19541112,  118,    0
   322,  4926,19541113,   32,    0
   322,  4926,19541114,   25,    0
   322,  4926,19541115,    7,    0
   322,  4926,19541116,  -28,    0
   322,  4926,19541117,   46,    0
   322,  4926,19541118,  -28,    0
   322,  4926,19541119,  -34,    0
   322,  4926,19541120,  -26,    0
   322,  4926,19541121,  -12,    0
   322,  4926,19541122,   23,    0
   322,  4926,19541123,   80,    0
   322,  4926,19541124,   22,    0
   322,  4926,19541125,   84,    0
   322,  4926,19541126,   46,    0
   322,  4926,19541127,   76,    0
   322,  4926,19541128,   60,    0
   322,  4926,19541129,   51,    0
   322,  4926,19541130,   70,    0
   322,  4926,19541201,   25,    0
   322,  4926,19541202,   42,    0
   322,  4926,19541203,  127,    0
   322,  4926,19541204,  106,    0
   322,  4926,19541205,   64,    0
   322,  4926,19541206,   78,    0
   322,  4926,19541207,   60,    0
   322,  4926,19541208,   40,    0
   322,  4926,19541209,   60,    0
   322,  4926,19541210,   12,    0
   322,  4926,19541211,  -11,    0
   322,  4926,19541212,   18,    0
   322,  4926,19541213,   35,    0
   322,  4926,19541214,  104,    0
   322,  4926,19541215,  114,    0
   322,  4926,19541216,   94,    0
   322,  4926,19541217,   40,    0
   322,  4926,19541218,   -4,    0
   322,  4926,19541219,  -18,    0
   322,  4926,19541220,   30,    0
   322,  4926,19541221,   37,    0
   322,  4926,19541222,   80,    0
   322,  4926,19541223,   90,    0
   322,  4926,19541224,   53,    0
   322,  4926,19541225,   59,    0
   322,  4926,19541226,   72,    0
   322,  4926,19541227,   70,    0
   322,  4926,19541228,   77,    0
   322,  4926,19541229,   60,    0
   322,  4926,19541230,   47,    0
   322,  4926,19541231,   33,    0
   322,  4926,19550101,  -22,    0
   322,  4926,19550102,  -24,    0
   322,  4926,19550103,  -32,    0
   322,  4926,19550104,  -49,    0
   322,  4926,19550105,  -33,    0
   322,  4926,19550106,   30,    0
   322,  4926,19550107,   39,    0
   322,  4926,19550108,   42,    0
   322,  4926,19550109,  -26,    0
   322,  4926,19550110,  -38,    0
   322,  4926,19550111,  114,    0
   322,  4926,19550112,   70,    0
   322,  4926,19550113,   -4,    0
   322,  4926,19550114,   56,    0
   322,  4926,19550115,   24,    0
   322,  4926,19550116,   76,    0
   322,  4926,19550117,    8,    0
   322,  4926,19550118,  -18,    0
   322,  4926,19550119,  -26,    0
   322,  4926,19550120,  -11,    0
   322,  4926,19550121,   56,    0
   322,  4926,19550122,   99,    0
   322,  4926,19550123,   70,    0
   322,  4926,19550124,   42,    0
   322,  4926,19550125,   11,    0
   322,  4926,19550126,    4,    0
   322,  4926,19550127,   35,    0
   322,  4926,19550128,   53,    0
   322,  4926,19550129,   68,    0
   322,  4926,19550130,   92,    0
   322,  4926,19550131,   68,    0
   322,  4926,19550201,   66,    0
   322,  4926,19550202,   20,    0
   322,  4926,19550203,   52,    0
   322,  4926,19550204,   66,    0
   322,  4926,19550205,   72,    0
   322,  4926,19550206,   28,    0
   322,  4926,19550207,   18,    0
   322,  4926,19550208,  108,    0
   322,  4926,19550209,   70,    0
   322,  4926,19550210,   23,    0
   322,  4926,19550211,  -32,    0
   322,  4926,19550212,  -28,    0
   322,  4926,19550213,  -20,    0
   322,  4926,19550214,  -34,    0
   322,  4926,19550215,   28,    0
   322,  4926,19550216,   -7,    0
   322,  4926,19550217,  -22,    0
   322,  4926,19550218,  -48,    0
   322,  4926,19550219,  -22,    0
   322,  4926,19550220,  -40,    0
   322,  4926,19550221,   12,    0
   322,  4926,19550222,   -2,    0
   322,  4926,19550223,   37,    0
   322,  4926,19550224,   41,    0
   322,  4926,19550225,   35,    0
   322,  4926,19550226,   29,    0
   322,  4926,19550227,   25,    0
   322,  4926,19550228,  -33,    0
   322,  4926,19550301,  -48,    0
   322,  4926,19550302,  -36,    0
   322,  4926,19550303,  -32,    0
   322,  4926,19550304,  -38,    0
   322,  4926,19550305,  -23,    0
   322,  4926,19550306,   -5,    0
   322,  4926,19550307,  -16,    0
   322,  4926,19550308,  -20,    0
   322,  4926,19550309,  -31,    0
   322,  4926,19550310,   -6,    0
   322,  4926,19550311,  -32,    0
   322,  4926,19550312,  -22,    0
   322,  4926,19550313,  -37,    0
   322,  4926,19550314,  -27,    0
   322,  4926,19550315,  -32,    0
   322,  4926,19550316,  -18,    0
   322,  4926,19550317,    6,    0
   322,  4926,19550318,  -49,    0
   322,  4926,19550319,  -12,    0
   322,  4926,19550320,  -14,    0
   322,  4926,19550321,   37,    0
   322,  4926,19550322,   -3,    0
   322,  4926,19550323,   92,    0
   322,  4926,19550324,  114,    0
   322,  4926,19550325,  101,    0
   322,  4926,19550326,  106,    0
   322,  4926,19550327,   94,    0
   322,  4926,19550328,   39,    0
   322,  4926,19550329,   -5,    0
   322,  4926,19550330,  -14,    0
   322,  4926,19550331,  -12,    0
   322,  4926,19550401,   -6,    0
   322,  4926,19550402,   20,    0
   322,  4926,19550403,   40,    0
   322,  4926,19550404,   70,    0
   322,  4926,19550405,   49,    0
   322,  4926,19550406,   53,    0
   322,  4926,19550407,   43,    0
   322,  4926,19550408,  100,    0
   322,  4926,19550409,   91,    0
   322,  4926,19550410,   58,    0
   322,  4926,19550411,  104,    0
   322,  4926,19550412,   83,    0
   322,  4926,19550413,   48,    0
   322,  4926,19550414,   74,    0
   322,  4926,19550415,   29,    0
   322,  4926,19550416,    7,    0
   322,  4926,19550417,   22,    0
   322,  4926,19550418,   23,    0
   322,  4926,19550419,   36,    0
   322,  4926,19550420,   37,    0
   322,  4926,19550421,   33,    0
   322,  4926,19550422,   47,    0
   322,  4926,19550423,    3,    0
   322,  4926,19550424,   22,    0
   322,  4926,19550425,   20,    0
   322,  4926,19550426,   43,    0
   322,  4926,19550427,  114,    0
   322,  4926,19550428,   75,    0
   322,  4926,19550429,   61,    0
   322,  4926,19550430,  118,    0
   322,  4926,19550501,   89,    0
   322,  4926,19550502,   67,    0
   322,  4926,19550503,   40,    0
   322,  4926,19550504,   97,    0
   322,  4926,19550505,  108,    0
   322,  4926,19550506,   96,    0
   322,  4926,19550507,   73,    0
   322,  4926,19550508,   37,    0
   322,  4926,19550509,   88,    0
   322,  4926,19550510,  103,    0
   322,  4926,19550511,   96,    0
   322,  4926,19550512,   16,    0
   322,  4926,19550513,   79,    0
   322,  4926,19550514,   84,    0
   322,  4926,19550515,   39,    0
   322,  4926,19550516,   37,    0
   322,  4926,19550517,   82,    0
   322,  4926,19550518,   32,    0
   322,  4926,19550519,   10,    0
   322,  4926,19550520,   -3,    0
   322,  4926,19550521,   17,    0
   322,  4926,19550522,    0,    0
   322,  4926,19550523,   16,    0
   322,  4926,19550524,   44,    0
   322,  4926,19550525,   77,    0
   322,  4926,19550526,  121,    0
   322,  4926,19550527,   82,    0
   322,  4926,19550528,  102,    0
   322,  4926,19550529,   96,    0
   322,  4926,19550530,   59,    0
   322,  4926,19550531,   80,    0
   322,  4926,19550601,  119,    0
   322,  4926,19550602,  129,    0
   322,  4926,19550603,  131,    0
   322,  4926,19550604,  110,    0
   322,  4926,19550605,   64,    0
   322,  4926,19550606,  165,    0
   322,  4926,19550607,  131,    0
   322,  4926,19550608,  110,    0
   322,  4926,19550609,  120,    0
   322,  4926,19550610,   90,    0
   322,  4926,19550611,   35,    0
   322,  4926,19550612,  112,    0
   322,  4926,19550613,   86,    0
   322,  4926,19550614,   70,    0
   322,  4926,19550615,   86,    0
   322,  4926,19550616,  139,    0
   322,  4926,19550617,  171,    0
   322,  4926,19550618,  162,    0
   322,  4926,19550619,  164,    0
   322,  4926,19550620,  145,    0
   322,  4926,19550621,  137,    0
   322,  4926,19550622,  108,    0
   322,  4926,19550623,  104,    0
   322,  4926,19550624,  112,    0
   322,  4926,19550625,  138,    0
   322,  4926,19550626,  107,    0
   322,  4926,19550627,  102,    0
   322,  4926,19550628,   99,    0
   322,  4926,19550629,  129,    0
   322,  4926,19550630,  139,    0
   322,  4926,19550701,  121,    0
   322,  4926,19550702,  103,    0
   322,  4926,19550703,   96,    0
   322,  4926,19550704,  148,    0
   322,  4926,19550705,  139,    0
   322,  4926,19550706,   87,    0
   322,  4926,19550707,   94,    0
   322,  4926,19550708,  135,    0
   322,  4926,19550709,  120,    0
   322,  4926,19550710,  120,    0
   322,  4926,19550711,  144,    0
   322,  4926,19550712,  148,    0
   322,  4926,19550713,  154,    0
   322,  4926,19550714,  169,    0
   322,  4926,19550715,  160,    0
   322,  4926,19550716,  158,    0
   322,  4926,19550717,  182,    0
   322,  4926,19550718,  190,    0
   322,  4926,19550719,  172,    0
   322,  4926,19550720,  153,    0
   322,  4926,19550721,  135,    0
   322,  4926,19550722,  127,    0
   322,  4926,19550723,  114,    0
   322,  4926,19550724,  151,    0
   322,  4926,19550725,  157,    0
   322,  4926,19550726,  150,    0
   322,  4926,19550727,  151,    0
   322,  4926,19550728,  136,    0
   322,  4926,19550729,  135,    0
   322,  4926,19550730,  132,    0
   322,  4926,19550731,  131,    0
   322,  4926,19550801,  124,    0
   322,  4926,19550802,  123,    0
   322,  4926,19550803,  124,    0
   322,  4926,19550804,  130,    0
   322,  4926,19550805,   95,    0
   322,  4926,19550806,  141,    0
   322,  4926,19550807,  126,    0
   322,  4926,19550808,   92,    0
   322,  4926,19550809,   79,    0
   322,  4926,19550810,  138,    0
   322,  4926,19550811,  117,    0
   322,  4926,19550812,  104,    0
   322,  4926,19550813,  132,    0
   322,  4926,19550814,  118,    0
   322,  4926,19550815,  106,    0
   322,  4926,19550816,  108,    0
   322,  4926,19550817,  140,    0
   322,  4926,19550818,  151,    0
   322,  4926,19550819,  137,    0
   322,  4926,19550820,  142,    0
   322,  4926,19550821,  161,    0
   322,  4926,19550822,  161,    0
   322,  4926,19550823,  142,    0
   322,  4926,19550824,  160,    0
   322,  4926,19550825,  157,    0
   322,  4926,19550826,  130,    0
   322,  4926,19550827,  126,    0
   322,  4926,19550828,  121,    0
   322,  4926,19550829,  123,    0
   322,  4926,19550830,  130,    0
   322,  4926,19550831,  156,    0
   322,  4926,19550901,  166,    0
   322,  4926,19550902,  164,    0
   322,  4926,19550903,  158,    0
   322,  4926,19550904,  139,    0
   322,  4926,19550905,  105,    0
   322,  4926,19550906,  119,    0
   322,  4926,19550907,   98,    0
   322,  4926,19550908,  107,    0
   322,  4926,19550909,  145,    0
   322,  4926,19550910,  117,    0
   322,  4926,19550911,  102,    0
   322,  4926,19550912,  133,    0
   322,  4926,19550913,   94,    0
   322,  4926,19550914,  102,    0
   322,  4926,19550915,   74,    0
   322,  4926,19550916,   84,    0
   322,  4926,19550917,   76,    0
   322,  4926,19550918,   39,    0
   322,  4926,19550919,   46,    0
   322,  4926,19550920,   53,    0
   322,  4926,19550921,  146,    0
   322,  4926,19550922,  166,    0
   322,  4926,19550923,  144,    0
   322,  4926,19550924,   73,    0
   322,  4926,19550925,  119,    0
   322,  4926,19550926,   93,    0
   322,  4926,19550927,  103,    0
   322,  4926,19550928,  111,    0
   322,  4926,19550929,   54,    0
   322,  4926,19550930,   54,    0
   322,  4926,19551001,  141,    0
   322,  4926,19551002,   90,    0
   322,  4926,19551003,   90,    0
   322,  4926,19551004,   58,    0
   322,  4926,19551005,  100,    0
   322,  4926,19551006,   97,    0
   322,  4926,19551007,   78,    0
   322,  4926,19551008,  122,    0
   322,  4926,19551009,  131,    0
   322,  4926,19551010,   80,    0
